67,CUS_0039,2017-01-09 00:00:00,COMP,2017-01-09 00:00:00,CARD,2800.000,2800.000
68,CUS_0049,2017-01-09 00:00:00,COMP,2017-01-09 00:00:00,CARD,2030.000,2030.000
69,CUS_0059,2017-01-09 00:00:00,COMP,2017-01-09 00:00:00,CARD,3000.000,3000.000
70,CUS_0069,2017-01-09 00:00:00,COMP,2017-01-09 00:00:00,CARD,100.000,100.000
71,CUS_0079,2017-01-09 00:00:00,WAIT,,,830.000,
72,CUS_0089,2017-01-09 00:00:00,COMP,2017-01-09 00:00:00,CARD,300.000,300.000
73,CUS_0010,2017-01-10 00:00:00,COMP,2017-01-10 00:00:00,BANK,1100.000,1100.000
74,CUS_0020,2017-01-10 00:00:00,COMP,2017-01-10 00:00:00,BANK,500.000,500.000
75,CUS_0030,2017-01-10 00:00:00,COMP,2017-01-10 00:00:00,BANK,1100.000,1100.000
76,CUS_0040,2017-01-10 00:00:00,COMP,2017-01-10 00:00:00,CARD,700.000,700.000
77,CUS_0050,2017-01-10 00:00:00,COMP,2017-01-10 00:00:00,CARD,800.000,800.000
78,CUS_0060,2017-01-10 00:00:00,COMP,2017-01-10 00:00:00,CARD,630.000,630.000
79,CUS_0070,2017-01-10 00:00:00,COMP,2017-01-10 00:00:00,CARD,1000.000,1000.000
80,CUS_0080,2017-01-10 00:00:00,COMP,2017-01-10 00:00:00,CARD,,
81,CUS_0090,2017-01-10 00:00:00,WAIT,,,,
82,CUS_0002,2017-01-12 00:00:00,COMP,2017-01-12 00:00:00,CARD,,
83,CUS_0012,2017-01-12 00:00:00,COMP,2017-01-12 00:00:00,BANK,,
84,CUS_0022,2017-01-12 00:00:00,COMP,2017-01-12 00:00:00,BANK,,
85,CUS_0032,2017-01-12 00:00:00,COMP,2017-01-12 00:00:00,BANK,,
86,CUS_0042,2017-01-12 00:00:00,COMP,2017-01-12 00:00:00,CARD,,
87,CUS_0052,2017-01-12 00:00:00,COMP,2017-01-12 00:00:00,CARD,,
88,CUS_0062,2017-01-12 00:00:00,COMP,2017-01-12 00:00:00,CARD,,
89,CUS_0072,2017-01-12 00:00:00,COMP,2017-01-12 00:00:00,CARD,,
90,CUS_0082,2017-01-12 00:00:00,COMP,2017-01-12 00:00:00,CARD,,
91,CUS_0003,2017-01-13 00:00:00,WAIT,,,,
92,CUS_0013,2017-01-13 00:00:00,COMP,2017-01-13 00:00:00,CARD,,
93,CUS_0023,2017-01-13 00:00:00,COMP,2017-01-13 00:00:00,BANK,,
94,CUS_0033,2017-01-13 00:00:00,COMP,2017-01-13 00:00:00,BANK,,
95,CUS_0043,2017-01-13 00:00:00,COMP,2017-01-13 00:00:00,BANK,,
96,CUS_0053,2017-01-13 00:00:00,COMP,2017-01-13 00:00:00,CARD,,
97,CUS_0063,2017-01-13 00:00:00,COMP,2017-01-13 00:00:00,CARD,,
98,CUS_0073,2017-01-13 00:00:00,COMP,2017-01-13 00:00:00,CARD,,
99,CUS_0083,2017-01-13 00:00:00,COMP,2017-01-13 00:00:00,CARD,100.000,100.000
100,CUS_0004,2017-01-14 00:00:00,COMP,2017-01-14 00:00:00,CARD,200.000,200.000
101,CUS_0014,2017-01-14 00:00:00,WAIT,,,1000.000,
102,CUS_0024,2017-01-14 00:00:00,COMP,2017-01-14 00:00:00,CARD,400.000,400.000
103,CUS_0034,2017-01-14 00:00:00,COMP,2017-01-14 00:00:00,BANK,1000.000,1000.000
104,CUS_0044,2017-01-14 00:00:00,COMP,2017-01-14 00:00:00,BANK,600.000,600.000
105,CUS_0054,2017-01-14 00:00:00,COMP,2017-01-14 00:00:00,BANK,1000.000,1000.000
106,CUS_0064,2017-01-14 00:00:00,COMP,2017-01-14 00:00:00,CARD,800.000,800.000
107,CUS_0074,2017-01-14 00:00:00,COMP,2017-01-14 00:00:00,CARD,630.000,630.000
108,CUS_0084,2017-01-14 00:00:00,COMP,2017-01-14 00:00:00,CARD,1000.000,1000.000
109,CUS_0005,2017-01-15 00:00:00,COMP,2017-01-15 00:00:00,CARD,1100.000,1100.000
110,CUS_0015,2017-01-15 00:00:00,COMP,2017-01-15 00:00:00,CARD,1200.000,1200.000
111,CUS_0025,2017-01-15 00:00:00,WAIT,,,4000.000,
112,CUS_0035,2017-01-15 00:00:00,COMP,2017-01-15 00:00:00,CARD,1400.000,1400.000
113,CUS_0045,2017-01-15 00:00:00,COMP,2017-01-15 00:00:00,BANK,4000.000,4000.000
114,CUS_0055,2017-01-15 00:00:00,COMP,2017-01-15 00:00:00,BANK,1600.000,1600.000
115,CUS_0065,2017-01-15 00:00:00,COMP,2017-01-15 00:00:00,BANK,4000.000,4000.000
116,CUS_0075,2017-01-15 00:00:00,COMP,2017-01-15 00:00:00,CARD,1800.000,1800.000
117,CUS_0085,2017-01-15 00:00:00,COMP,2017-01-15 00:00:00,CARD,1330.000,1330.000
118,CUS_0006,2017-01-16 00:00:00,COMP,2017-01-16 00:00:00,CARD,2000.000,2000.000
119,CUS_0016,2017-01-16 00:00:00,COMP,2017-01-16 00:00:00,CARD,2100.000,2100.000
120,CUS_0026,2017-01-16 00:00:00,COMP,2017-01-16 00:00:00,CARD,2200.000,2200.000
121,CUS_0036,2017-01-16 00:00:00,WAIT,,,4000.000,
122,CUS_0046,2017-01-16 00:00:00,COMP,2017-01-16 00:00:00,CARD,2400.000,2400.000
123,CUS_0056,2017-01-16 00:00:00,COMP,2017-01-16 00:00:00,BANK,4000.000,4000.000
124,CUS_0066,2017-01-16 00:00:00,COMP,2017-01-16 00:00:00,BANK,2600.000,2600.000
125,CUS_0076,2017-01-16 00:00:00,COMP,2017-01-16 00:00:00,BANK,4000.000,4000.000
126,CUS_0086,2017-01-16 00:00:00,COMP,2017-01-16 00:00:00,CARD,2800.000,2800.000
127,CUS_0007,2017-01-17 00:00:00,COMP,2017-01-17 00:00:00,CARD,2030.000,2030.000
128,CUS_0017,2017-01-17 00:00:00,COMP,2017-01-17 00:00:00,CARD,3000.000,3000.000
129,CUS_0027,2017-01-17 00:00:00,COMP,2017-01-17 00:00:00,CARD,3100.000,3100.000
130,CUS_0037,2017-01-17 00:00:00,COMP,2017-01-17 00:00:00,CARD,3200.000,3200.000
131,CUS_0047,2017-01-17 00:00:00,WAIT,,,4000.000,
132,CUS_0057,2017-01-17 00:00:00,COMP,2017-01-17 00:00:00,CARD,3400.000,3400.000
133,CUS_0067,2017-01-17 00:00:00,COMP,2017-01-17 00:00:00,BANK,4000.000,4000.000
134,CUS_0077,2017-01-17 00:00:00,COMP,2017-01-17 00:00:00,BANK,3600.000,3600.000
135,CUS_0087,2017-01-17 00:00:00,COMP,2017-01-17 00:00:00,BANK,4000.000,4000.000
136,CUS_0008,2017-01-18 00:00:00,COMP,2017-01-18 00:00:00,CARD,3800.000,3800.000
137,CUS_0018,2017-01-18 00:00:00,COMP,2017-01-18 00:00:00,CARD,2730.000,2730.000
138,CUS_0028,2017-01-18 00:00:00,COMP,2017-01-18 00:00:00,CARD,4000.000,4000.000
139,CUS_0038,2017-01-18 00:00:00,COMP,2017-01-18 00:00:00,CARD,100.000,100.000
140,CUS_0048,2017-01-18 00:00:00,COMP,2017-01-18 00:00:00,CARD,200.000,200.000
141,CUS_0058,2017-01-18 00:00:00,WAIT,,,4000.000,
142,CUS_0068,2017-01-18 00:00:00,COMP,2017-01-18 00:00:00,CARD,400.000,400.000
143,CUS_0078,2017-01-18 00:00:00,COMP,2017-01-18 00:00:00,BANK,4000.000,4000.000
144,CUS_0088,2017-01-18 00:00:00,COMP,2017-01-18 00:00:00,BANK,600.000,600.000
145,CUS_0009,2017-01-19 00:00:00,COMP,2017-01-19 00:00:00,BANK,4000.000,4000.000
146,CUS_0019,2017-01-19 00:00:00,COMP,2017-01-19 00:00:00,CARD,800.000,800.000
147,CUS_0029,2017-01-19 00:00:00,COMP,2017-01-19 00:00:00,CARD,630.000,630.000
148,CUS_0039,2017-01-19 00:00:00,COMP,2017-01-19 00:00:00,CARD,1000.000,1000.000
149,CUS_0049,2017-01-19 00:00:00,COMP,2017-01-19 00:00:00,CARD,1100.000,1100.000
150,CUS_0059,2017-01-19 00:00:00,COMP,2017-01-19 00:00:00,CARD,1200.000,1200.000
151,CUS_0069,2017-01-19 00:00:00,WAIT,,,4000.000,
152,CUS_0079,2017-01-19 00:00:00,COMP,2017-01-19 00:00:00,CARD,1400.000,1400.000
153,CUS_0089,2017-01-19 00:00:00,COMP,2017-01-19 00:00:00,BANK,4000.000,4000.000
154,CUS_0010,2017-01-20 00:00:00,COMP,2017-01-20 00:00:00,BANK,1600.000,1600.000
155,CUS_0020,2017-01-20 00:00:00,COMP,2017-01-20 00:00:00,BANK,4000.000,4000.000
156,CUS_0030,2017-01-20 00:00:00,COMP,2017-01-20 00:00:00,CARD,1800.000,1800.000
158,CUS_0050,2017-01-20 00:00:00,COMP,2017-01-20 00:00:00,CARD,2000.000,2000.000
159,CUS_0060,2017-01-20 00:00:00,COMP,2017-01-20 00:00:00,CARD,2100.000,2100.000
160,CUS_0070,2017-01-20 00:00:00,COMP,2017-01-20 00:00:00,CARD,2200.000,2200.000
161,CUS_0080,2017-01-20 00:00:00,WAIT,,,4000.000,
162,CUS_0090,2017-01-20 00:00:00,COMP,2017-01-20 00:00:00,CARD,2400.000,2400.000
163,CUS_0002,2017-01-22 00:00:00,COMP,2017-01-22 00:00:00,BANK,4000.000,4000.000
165,CUS_0022,2017-01-22 00:00:00,COMP,2017-01-22 00:00:00,BANK,4000.000,4000.000
166,CUS_0032,2017-01-22 00:00:00,COMP,2017-01-22 00:00:00,CARD,2800.000,2800.000
167,CUS_0042,2017-01-22 00:00:00,COMP,2017-01-22 00:00:00,CARD,2030.000,2030.000
168,CUS_0052,2017-01-22 00:00:00,COMP,2017-01-22 00:00:00,CARD,3000.000,3000.000
169,CUS_0062,2017-01-22 00:00:00,COMP,2017-01-22 00:00:00,CARD,100.000,100.000
171,CUS_0082,2017-01-22 00:00:00,WAIT,,,1000.000,
172,CUS_0003,2017-01-23 00:00:00,COMP,2017-01-23 00:00:00,CARD,400.000,400.000
173,CUS_0013,2017-01-23 00:00:00,COMP,2017-01-23 00:00:00,BANK,1000.000,1000.000
174,CUS_0023,2017-01-23 00:00:00,COMP,2017-01-23 00:00:00,BANK,600.000,600.000
175,CUS_0033,2017-01-23 00:00:00,COMP,2017-01-23 00:00:00,BANK,1000.000,1000.000
176,CUS_0043,2017-01-23 00:00:00,COMP,2017-01-23 00:00:00,CARD,800.000,800.000
177,CUS_0053,2017-01-23 00:00:00,COMP,2017-01-23 00:00:00,CARD,630.000,630.000
178,CUS_0063,2017-01-23 00:00:00,COMP,2017-01-23 00:00:00,CARD,1000.000,1000.000
179,CUS_0073,2017-01-23 00:00:00,COMP,2017-01-23 00:00:00,CARD,,
180,CUS_0083,2017-01-23 00:00:00,COMP,2017-01-23 00:00:00,CARD,,
181,CUS_0004,2017-01-24 00:00:00,WAIT,,,,
182,CUS_0014,2017-01-24 00:00:00,COMP,2017-01-24 00:00:00,CARD,,
183,CUS_0024,2017-01-24 00:00:00,COMP,2017-01-24 00:00:00,BANK,,
184,CUS_0034,2017-01-24 00:00:00,COMP,2017-01-24 00:00:00,BANK,,
185,CUS_0044,2017-01-24 00:00:00,COMP,2017-01-24 00:00:00,BANK,,
186,CUS_0054,2017-01-24 00:00:00,COMP,2017-01-24 00:00:00,CARD,,
187,CUS_0064,2017-01-24 00:00:00,COMP,2017-01-24 00:00:00,CARD,,
188,CUS_0074,2017-01-24 00:00:00,COMP,2017-01-24 00:00:00,CARD,,
189,CUS_0084,2017-01-24 00:00:00,COMP,2017-01-24 00:00:00,CARD,,
190,CUS_0005,2017-01-25 00:00:00,COMP,2017-01-25 00:00:00,CARD,,
191,CUS_0015,2017-01-25 00:00:00,WAIT,,,,
192,CUS_0025,2017-01-25 00:00:00,COMP,2017-01-25 00:00:00,CARD,,
193,CUS_0035,2017-01-25 00:00:00,COMP,2017-01-25 00:00:00,BANK,,
194,CUS_0045,2017-01-25 00:00:00,COMP,2017-01-25 00:00:00,BANK,,
195,CUS_0055,2017-01-25 00:00:00,COMP,2017-01-25 00:00:00,BANK,,
196,CUS_0065,2017-01-25 00:00:00,COMP,2017-01-25 00:00:00,CARD,,
197,CUS_0075,2017-01-25 00:00:00,COMP,2017-01-25 00:00:00,CARD,,
198,CUS_0085,2017-01-25 00:00:00,COMP,2017-01-25 00:00:00,CARD,100.000,100.000
199,CUS_0006,2017-01-26 00:00:00,COMP,2017-01-26 00:00:00,CARD,200.000,200.000
200,CUS_0016,2017-01-26 00:00:00,COMP,2017-01-26 00:00:00,CARD,300.000,300.000
201,CUS_0026,2017-01-26 00:00:00,WAIT,,,900.000,
202,CUS_0036,2017-01-26 00:00:00,COMP,2017-01-26 00:00:00,CARD,500.000,500.000
203,CUS_0046,2017-01-26 00:00:00,COMP,2017-01-26 00:00:00,BANK,900.000,900.000
204,CUS_0056,2017-01-26 00:00:00,COMP,2017-01-26 00:00:00,BANK,700.000,700.000
205,CUS_0066,2017-01-26 00:00:00,COMP,2017-01-26 00:00:00,BANK,900.000,900.000
206,CUS_0076,2017-01-26 00:00:00,COMP,2017-01-26 00:00:00,CARD,630.000,630.000
207,CUS_0086,2017-01-26 00:00:00,COMP,2017-01-26 00:00:00,CARD,1000.000,1000.000
208,CUS_0007,2017-01-27 00:00:00,COMP,2017-01-27 00:00:00,CARD,1100.000,1100.000
209,CUS_0017,2017-01-27 00:00:00,COMP,2017-01-27 00:00:00,CARD,1200.000,1200.000
210,CUS_0027,2017-01-27 00:00:00,COMP,2017-01-27 00:00:00,CARD,1300.000,1300.000
211,CUS_0037,2017-01-27 00:00:00,WAIT,,,3900.000,
212,CUS_0047,2017-01-27 00:00:00,COMP,2017-01-27 00:00:00,CARD,1500.000,1500.000
213,CUS_0057,2017-01-27 00:00:00,COMP,2017-01-27 00:00:00,BANK,3900.000,3900.000
214,CUS_0067,2017-01-27 00:00:00,COMP,2017-01-27 00:00:00,BANK,1700.000,1700.000
215,CUS_0077,2017-01-27 00:00:00,COMP,2017-01-27 00:00:00,BANK,3900.000,3900.000
216,CUS_0087,2017-01-27 00:00:00,COMP,2017-01-27 00:00:00,CARD,1330.000,1330.000
217,CUS_0008,2017-01-28 00:00:00,COMP,2017-01-28 00:00:00,CARD,2000.000,2000.000
218,CUS_0018,2017-01-28 00:00:00,COMP,2017-01-28 00:00:00,CARD,2100.000,2100.000
219,CUS_0028,2017-01-28 00:00:00,COMP,2017-01-28 00:00:00,CARD,2200.000,2200.000
220,CUS_0038,2017-01-28 00:00:00,COMP,2017-01-28 00:00:00,CARD,2300.000,2300.000
221,CUS_0048,2017-01-28 00:00:00,WAIT,,,3900.000,
222,CUS_0058,2017-01-28 00:00:00,COMP,2017-01-28 00:00:00,CARD,2500.000,2500.000
223,CUS_0068,2017-01-28 00:00:00,COMP,2017-01-28 00:00:00,BANK,3900.000,3900.000
224,CUS_0078,2017-01-28 00:00:00,COMP,2017-01-28 00:00:00,BANK,2700.000,2700.000
225,CUS_0088,2017-01-28 00:00:00,COMP,2017-01-28 00:00:00,BANK,3900.000,3900.000
226,CUS_0009,2017-01-29 00:00:00,COMP,2017-01-29 00:00:00,CARD,2030.000,2030.000
227,CUS_0019,2017-01-29 00:00:00,COMP,2017-01-29 00:00:00,CARD,3000.000,3000.000
228,CUS_0029,2017-01-29 00:00:00,COMP,2017-01-29 00:00:00,CARD,3100.000,3100.000
229,CUS_0039,2017-01-29 00:00:00,COMP,2017-01-29 00:00:00,CARD,3200.000,3200.000
230,CUS_0049,2017-01-29 00:00:00,COMP,2017-01-29 00:00:00,CARD,3300.000,3300.000
231,CUS_0059,2017-01-29 00:00:00,WAIT,,,3900.000,
232,CUS_0069,2017-01-29 00:00:00,COMP,2017-01-29 00:00:00,CARD,3500.000,3500.000
233,CUS_0079,2017-01-29 00:00:00,COMP,2017-01-29 00:00:00,BANK,3900.000,3900.000
234,CUS_0089,2017-01-29 00:00:00,COMP,2017-01-29 00:00:00,BANK,3700.000,3700.000
235,CUS_0010,2017-01-30 00:00:00,COMP,2017-01-30 00:00:00,BANK,3900.000,3900.000
236,CUS_0020,2017-01-30 00:00:00,COMP,2017-01-30 00:00:00,CARD,2730.000,2730.000
237,CUS_0030,2017-01-30 00:00:00,COMP,2017-01-30 00:00:00,CARD,4000.000,4000.000
238,CUS_0040,2017-01-30 00:00:00,COMP,2017-01-30 00:00:00,CARD,100.000,100.000
239,CUS_0050,2017-01-30 00:00:00,COMP,2017-01-30 00:00:00,CARD,200.000,200.000
240,CUS_0060,2017-01-30 00:00:00,COMP,2017-01-30 00:00:00,CARD,300.000,300.000
241,CUS_0070,2017-01-30 00:00:00,WAIT,,,3900.000,
242,CUS_0080,2017-01-30 00:00:00,COMP,2017-01-30 00:00:00,CARD,500.000,500.000
243,CUS_0090,2017-01-30 00:00:00,COMP,2017-01-30 00:00:00,BANK,3900.000,3900.000
244,CUS_0004,2017-02-03 00:00:00,COMP,2017-02-03 00:00:00,BANK,700.000,700.000
245,CUS_0014,2017-02-03 00:00:00,COMP,2017-02-03 00:00:00,BANK,3900.000,3900.000
246,CUS_0024,2017-02-03 00:00:00,COMP,2017-02-03 00:00:00,CARD,630.000,630.000
247,CUS_0034,2017-02-03 00:00:00,COMP,2017-02-03 00:00:00,CARD,1000.000,1000.000
248,CUS_0044,2017-02-03 00:00:00,COMP,2017-02-03 00:00:00,CARD,1100.000,1100.000
249,CUS_0054,2017-02-03 00:00:00,COMP,2017-02-03 00:00:00,CARD,1200.000,1200.000
250,CUS_0064,2017-02-03 00:00:00,COMP,2017-02-03 00:00:00,CARD,1300.000,1300.000
251,CUS_0074,2017-02-03 00:00:00,WAIT,,,3900.000,
252,CUS_0084,2017-02-03 00:00:00,COMP,2017-02-03 00:00:00,CARD,1500.000,1500.000
253,CUS_0005,2017-02-04 00:00:00,COMP,2017-02-04 00:00:00,BANK,3900.000,3900.000
254,CUS_0015,2017-02-04 00:00:00,COMP,2017-02-04 00:00:00,BANK,1700.000,1700.000
255,CUS_0025,2017-02-04 00:00:00,COMP,2017-02-04 00:00:00,BANK,3900.000,3900.000
256,CUS_0035,2017-02-04 00:00:00,COMP,2017-02-04 00:00:00,CARD,1330.000,1330.000
257,CUS_0045,2017-02-04 00:00:00,COMP,2017-02-04 00:00:00,CARD,2000.000,2000.000
258,CUS_0055,2017-02-04 00:00:00,COMP,2017-02-04 00:00:00,CARD,2100.000,2100.000
259,CUS_0065,2017-02-04 00:00:00,COMP,2017-02-04 00:00:00,CARD,2200.000,2200.000
260,CUS_0075,2017-02-04 00:00:00,COMP,2017-02-04 00:00:00,CARD,2300.000,2300.000
261,CUS_0085,2017-02-04 00:00:00,WAIT,,,3900.000,
262,CUS_0006,2017-02-05 00:00:00,COMP,2017-02-05 00:00:00,CARD,2500.000,2500.000
263,CUS_0016,2017-02-05 00:00:00,COMP,2017-02-05 00:00:00,BANK,3900.000,3900.000
264,CUS_0026,2017-02-05 00:00:00,COMP,2017-02-05 00:00:00,BANK,2700.000,2700.000
265,CUS_0036,2017-02-05 00:00:00,COMP,2017-02-05 00:00:00,BANK,3900.000,3900.000
266,CUS_0046,2017-02-05 00:00:00,COMP,2017-02-05 00:00:00,CARD,2030.000,2030.000
267,CUS_0056,2017-02-05 00:00:00,COMP,2017-02-05 00:00:00,CARD,3000.000,3000.000
268,CUS_0066,2017-02-05 00:00:00,COMP,2017-02-05 00:00:00,CARD,100.000,100.000
269,CUS_0076,2017-02-05 00:00:00,COMP,2017-02-05 00:00:00,CARD,200.000,200.000
270,CUS_0086,2017-02-05 00:00:00,COMP,2017-02-05 00:00:00,CARD,300.000,300.000
271,CUS_0007,2017-02-06 00:00:00,WAIT,,,900.000,
272,CUS_0017,2017-02-06 00:00:00,COMP,2017-02-06 00:00:00,CARD,500.000,500.000
273,CUS_0027,2017-02-06 00:00:00,COMP,2017-02-06 00:00:00,BANK,900.000,900.000
274,CUS_0037,2017-02-06 00:00:00,COMP,2017-02-06 00:00:00,BANK,700.000,700.000
275,CUS_0047,2017-02-06 00:00:00,COMP,2017-02-06 00:00:00,BANK,900.000,900.000
276,CUS_0057,2017-02-06 00:00:00,COMP,2017-02-06 00:00:00,CARD,630.000,630.000
277,CUS_0067,2017-02-06 00:00:00,COMP,2017-02-06 00:00:00,CARD,1000.000,1000.000
278,CUS_0077,2017-02-06 00:00:00,COMP,2017-02-06 00:00:00,CARD,,
279,CUS_0087,2017-02-06 00:00:00,COMP,2017-02-06 00:00:00,CARD,,
280,CUS_0008,2017-02-07 00:00:00,COMP,2017-02-07 00:00:00,CARD,,
281,CUS_0018,2017-02-07 00:00:00,WAIT,,,,
282,CUS_0028,2017-02-07 00:00:00,COMP,2017-02-07 00:00:00,CARD,,
283,CUS_0038,2017-02-07 00:00:00,COMP,2017-02-07 00:00:00,BANK,,
284,CUS_0048,2017-02-07 00:00:00,COMP,2017-02-07 00:00:00,BANK,,
285,CUS_0058,2017-02-07 00:00:00,COMP,2017-02-07 00:00:00,BANK,,
